employee_id,full_name,role_raw,city_raw,department_raw,project_raw,is_payroll,employee_status,salary,hire_date,source_language
2477,Melinda Hill,PROJECT MANAGER,Berlin,PMO,,True,Active,109767.96,2018-09-19,tr
2478,Yolanda Murillo,DATA ANALYST,Istanbul ,İnsan Kaynakları,,True,Active ,56153.89,2023-08-09,en
2479,Nancy Gaines,DATA ANALYST,berlin,Project Management,,True,terminated,62976.63,2016-07-28,en
2480,Elijah Short,Hr Analyst,"Dubai, UAE",HR,,False,terminated,67383.18,2023-06-23,en
2481,Jennifer Sullivan,civil Engineer,DUBAI,FIN,,True,Terminated,93707.44,2024-10-31,en
2482,Mary Kennedy,data analyst,dubai,Human Resources,,True,terminated,55320.21,2020-07-18,en
2483,Paige Hernandez,civil Engineer,Moskva,Fin.,,True,TERMINATED,82714.02,2015-04-05,tr
2484,Darrell Curry,software engineer,NEW YORK,PMO,,True,Terminated,74680.77,2020-07-31,en
2485,Jose Hartman,n/a,DUBAI,Information Technology,,True,active,97635.24,2020-03-12,en
2486,Miranda Murray,civil Engineer,DUBAI,finance,,True,Active,70048.32,2024-10-23,ru
2487,Emily Lopez,hr analyst,DUBAI,IT,,True,terminated,47527.52,2020-08-10,tr
2488,Melissa Clark,accountant,berlin,Fin.,,False,Terminated,75652.19,2015-08-31,en
2489,Justin Brooks,HR Analyst,Berlin ,finance,,True,ACTIVE,62233.49,2016-11-11,ru
2490,Bethany Harding,civil engineer,NEW YORK,H.R.,,True,ACTIVE,85357.17,2024-12-17,ru
2491,Robert Flowers,DATA ANALYST,"Dubai, UAE",Finance,,False,Active ,58199.34,2024-03-19,ru
2492,Jason Jennings,accountant,New York,Human Resources,,True,active,64664.01,2015-08-05,en
2493,Richard Medina,DATA ANALYST,new york,Engineering,,True,terminated,69834.11,2023-05-23,ru
2494,Alexander Floyd,Project Manager,Istanbul ,finance,,True,active,75433.39,2023-01-09,tr
2495,Brittany Cisneros,data analyst,NYC,Eng.,,True,Terminated,70350.59,2016-09-23,ru
2496,Mark Morrison,n/a,berlin,I.T.,,True,TERMINATED,89083.96,2018-11-23,tr
2497,Sharon Baird,accountant,NEW YORK,ENG,,True,ACTIVE,55141.84,2020-07-23,ru
2498,James Ferguson,ACCOUNTANT,MOSCOW,IT,,True,terminated,73650.88,2018-02-22,tr
2499,Brian Hudson,TBD,"Dubai, UAE",PMO,,True,Terminated,82195.32,2015-08-05,en
2500,Steven Davis,SW Engineer,London,project management,,True,terminated,108653.72,2020-03-09,tr
2501,Juan Johnson,n/a,Istanbul ,FIN,,False,active,55774.88,2017-11-03,ru
2502,Katherine Lopez,civil engineer,dubai,Information Technology,,True,terminated,94665.69,2022-02-02,tr
2503,Victor Campbell,accountant,New York City,H.R.,,True,terminated,78142.28,2016-05-24,tr
2504,Matthew Jones,project manager,London,engineering,,True,ACTIVE,101731.07,2016-09-25,ru
2505,Joseph Jackson,software engineer,BERLIN,engineering,,True,TERMINATED,102044.07,2021-10-12,tr
2506,Jennifer Moore,software engineer,DUBAI,I.T.,,True,Active ,112167.11,2024-09-05,tr
2507,Joshua Mendoza,HR Analyst,Istambul,İnsan Kaynakları,,True,ACTIVE,49035.03,2016-06-13,ru
2508,Troy Glenn,PROJECT MANAGER,London,PMO,,True,ACTIVE,83908.25,2015-11-27,en
2509,Daniel Reynolds,civil engineer,Berlin ,Engineering,,True,terminated,83293.98,2015-06-05,ru
2510,Karen Munoz,HR Analyst,DUBAI,FIN,,True,Terminated,64864.74,2017-12-21,en
2511,Laurie Shaw,data Analyst,Istambul,engineering,,True,Active ,75246.38,2015-02-18,en
2512,Desiree Smith,hr analyst,London,PMO,,True,terminated,60666.01,2024-11-02,tr
2513,Austin Ross,,unknown,finance,,True,Terminated,72240.92,2015-09-26,tr
2514,Kelly Kent,project manager,london,İnsan Kaynakları,,True,TERMINATED,81646.94,2016-06-17,tr
2515,Julia Johnston,DATA ANALYST,london,Finance,,True,terminated,81851.76,2019-03-09,tr
2516,Donna Ibarra,software engineer,Dubai,it,,True,active,76233.4,2016-10-03,en
2517,Michael Dawson,HR ANALYST,BERLIN,finance,,False,terminated,50242.63,2021-12-30,tr
2518,Louis Patrick,SW Engineer,TBD,Finance,,False,TERMINATED,75877.75,2019-11-13,en
2519,David Yoder,project manager,,H.R.,,False,ACTIVE,81051.75,2020-07-14,tr
2520,Judith Bartlett,PROJECT MANAGER,NEW YORK,PM,,True,terminated,98752.02,2024-04-17,ru
2521,Keith Long,Accountant,istanbul,PMO,,True,terminated,65051.15,2018-03-25,tr
2522,Cynthia Harrell,DATA ANALYST,Istanbul,finance,,True,terminated,79107.12,2019-05-01,ru
2523,Mark Carter,Accountant,dubai,finance,,True,Active ,77643.56,2015-05-18,ru
2524,Melissa Bowen,Accountant,Berlin ,I.T.,,True,Terminated,78732.08,2019-11-24,ru
2525,Johnny Riddle,civil Engineer,dubai,PM,,True,Active ,90710.7,2016-10-17,ru
2526,Whitney Jones,DATA ANALYST,berlin,H.R.,,True,TERMINATED,73253.8,2019-12-02,tr
2527,Randall Nguyen,project manager,moscow,Project Management,,True,TERMINATED,89448.91,2019-06-02,tr
2528,David Hunter,Civil Engineer,Istambul,it,,True,Active ,93556.0,2024-12-28,ru
2529,Benjamin Neal,civil engineer,Istanbul,engineering,,True,Terminated,89500.91,2016-08-04,tr
2530,Jane Reese,software engineer,new york,Fin.,,True,active,86686.89,2021-10-17,en
2531,Jennifer Smith,project manager,dubai,human resources,,True,Active ,79452.41,2021-01-04,ru
2532,Thomas Murphy,data Analyst,Berlin ,Project Management,,False,Active ,72455.19,2017-09-08,en
2533,Kari Jones,data analyst,London,HR,,True,Terminated,64929.91,2022-02-21,ru
2534,Dana Dodson,hr analyst,Istanbul ,PMO,,True,Terminated,64999.77,2019-03-15,tr
2535,Robert Skinner,HR ANALYST,"London, UK",İnsan Kaynakları,,False,Terminated,49258.5,2017-10-23,en
2536,Albert Garcia,HR ANALYST,"Dubai, UAE",Eng.,,True,active,48408.82,2023-12-25,tr
2537,Joseph Myers,civil Engineer,Istanbul,Finance,,True,Active,60544.49,2020-09-25,ru
2538,Phillip Byrd,CIVIL ENGINEER,New York City,PMO,,True,terminated,73586.38,2019-09-07,tr
2539,Hunter Robinson,civil Engineer,berlin,IT,,True,Terminated,71026.86,2023-06-07,ru
2540,Michael Robinson,SW Engineer,???,PMO,,False,Terminated,87931.26,2019-11-20,ru
2541,Sara Cain,SW Engineer,NYC,Engineering,,True,ACTIVE,99923.61,2020-06-20,en
2542,Michelle Prince,HR Analyst,LONDON,FIN,,False,Active ,62495.79,2016-11-28,tr
2543,Eric Williams,DATA ANALYST,Berlin ,Eng.,,True,active,71763.34,2021-07-20,en
2544,Raymond Wang,hr analyst,istanbul,HR,,True,active,49747.96,2015-03-23,en
2545,Jade Allen,data analyst,Moscow,I.T.,,True,Terminated,73612.2,2022-10-23,ru
2546,Javier Hays,CIVIL ENGINEER,new york,Information Technology,,True,ACTIVE,79344.51,2020-11-13,en
2547,Corey Caldwell,data Analyst,New York,project management,,True,Active,88910.78,2024-10-31,en
2548,Stephen Robles,data Analyst,dubai,I.T.,,True,terminated,73685.96,2015-07-08,tr
2549,Carol Jackson,data Analyst,Moskva ,IT,,True,ACTIVE,87699.5,2016-11-19,tr
2550,Brian Murphy,Hr Analyst,Istambul,I.T.,,True,terminated,59746.37,2021-10-19,en
2551,Chelsey Clark,civil engineer,Moscow,Eng.,,True,TERMINATED,89554.98,2020-02-04,en
2552,Teresa Martinez,data analyst,Moskva,HR,,True,ACTIVE,80585.34,2023-02-09,ru
2553,Howard Thompson,civil Engineer,london,Engineering,,True,Terminated,80286.79,2015-05-30,tr
2554,Eugene Price,Software Engineer,ISTANBUL,engineering,,True,terminated,70937.34,2018-07-09,ru
2555,Austin Briggs,hr analyst,BERLIN,HR,,True,ACTIVE,49740.66,2015-03-01,tr
2556,Jackie Jones,accountant,berlin,engineering,,False,terminated,58094.89,2021-12-13,en
2557,Eric George,HR Analyst,"London, UK",İnsan Kaynakları,,True,TERMINATED,68467.57,2022-03-19,en
2558,Mrs. Kimberly Mooney,Project Manager,"London, UK",FIN,,True,terminated,92190.66,2021-04-02,en
2559,Carolyn Haley,Software eng.,New York City,human resources,,True,terminated,109417.18,2024-10-03,en
2560,Vicki Horton,data analyst,BERLIN,Eng.,,True,active,87680.81,2017-06-30,tr
2561,Valerie Benson,Hr Analyst,Istanbul ,H.R.,,True,TERMINATED,52200.54,2024-05-01,tr
2562,Mark Henson,Hr Analyst,Moskva,IT,,False,active,56040.11,2018-07-14,ru
2563,Samuel Olson,civil engineer,Dubai,finance,,True,TERMINATED,62091.01,2023-02-03,tr
2564,Lee Richards,CIVIL ENGINEER,NEW YORK,Human Resources,,True,terminated,90062.09,2016-10-18,tr
2565,Martin Hall,project manager,Berlin ,IT,,True,active,93169.43,2019-06-19,tr
2566,Virginia Hall,software engineer,berlin,finance,,True,TERMINATED,96356.25,2023-06-02,ru
2567,Stephanie Parker,accountant,Istanbul,Human Resources,,True,Active ,79264.09,2020-05-03,ru
2568,Nicole Harvey,Accountant,NYC,PM,,True,Active ,69742.1,2018-01-28,ru
2569,James Phillips,DATA ANALYST,dubai,engineering,,True,Terminated,89024.84,2024-03-22,en
2570,Dan Johnson,project manager,NYC,project management,,True,Terminated,85679.11,2019-02-09,en
2571,Linda Bautista,PROJECT MANAGER,unknown,PMO,,True,TERMINATED,109453.46,2018-07-13,en
2572,Erin Ramirez,Accountant,Istanbul ,PM,,False,active,54792.68,2017-12-23,ru
2573,Paige Meyer,Data Analyst,New York City,I.T.,,False,TERMINATED,71963.55,2019-10-26,ru
2574,Maria Roberts,n/a,Istanbul,Eng.,,True,Active ,78613.5,2023-06-29,en
2575,Ryan Rivera,HR ANALYST,new york,it,,True,active,61842.7,2016-06-29,tr
2576,Joshua Knox,DATA ANALYST,New York,PMO,,True,active,71374.32,2023-06-06,ru
2577,Danielle Mcdaniel,civil Engineer,"London, UK",IT,,True,ACTIVE,72237.66,2017-06-28,ru
2578,Lisa James,Hr Analyst,Dubai,I.T.,,True,ACTIVE,45410.0,2022-02-06,ru
2579,Jeremy Smith,Software eng.,Istanbul ,project management,,True,Active,115573.99,2017-09-30,tr
2580,Andrea Lee,software engineer,New York City,it,,True,Terminated,115762.23,2024-11-04,ru
2581,Brenda Harris,project manager,"London, UK",Human Resources,,True,TERMINATED,89316.76,2019-06-10,en
2582,Kevin Guerra,accountant,Berlin ,Information Technology,,True,Terminated,79549.4,2023-12-06,tr
2583,Cynthia Miller,SW Engineer,DUBAI,İnsan Kaynakları,,True,terminated,84480.22,2022-10-19,tr
2584,Emily Griffith,accountant,Istanbul,it,,True,Active ,55718.42,2022-03-28,en
2585,Christopher Wright,data analyst,"London, UK",it,,True,Active,82992.95,2019-02-12,en
2586,Jerome Reid,accountant,Moscow,engineering,,True,terminated,77845.42,2022-09-09,en
2587,Richard Miller,ACCOUNTANT,Dubai,Finance,,True,active,51365.05,2020-06-05,en
2588,Jennifer Jackson,accountant,Moscow,ENG,,True,active,63694.98,2022-09-24,en
2589,Jonathan Moss,data analyst,Moscow,İnsan Kaynakları,,True,Terminated,84501.33,2018-04-19,ru
2590,Sally Leon,Accountant,berlin,finance,,True,ACTIVE,59378.48,2016-04-10,ru
2591,James Dickerson,Civil Engineer,???,Information Technology,,True,terminated,62455.02,2022-05-14,tr
2592,Tammy Larson,PROJECT MANAGER,Dubai,unassigned,,True,Active,78386.56,2016-12-29,ru
2593,Nicholas Scott,HR ANALYST,Dubai,it,,True,Active ,54023.65,2017-06-21,en
2594,Jesse Brooks,DATA ANALYST,MOSCOW,PM,,True,Active,68519.8,2019-07-01,ru
2595,Andrea Taylor,Software eng.,Berlin,H.R.,,True,active,71230.29,2016-11-24,ru
2596,Christopher Lopez,hr analyst,london,human resources,,True,terminated,65172.99,2018-03-04,tr
2597,Jonathan Swanson,ACCOUNTANT,moscow,???,,False,terminated,60281.53,2020-08-17,ru
2598,Timothy Bentley DVM,Software eng.,Istanbul ,Fin.,,True,Active,97773.5,2015-01-29,tr
2599,John Davidson,SW Engineer,dubai,,,True,terminated,98145.9,2016-10-31,ru
2600,Jennifer Williams,HR Analyst,Istambul,Information Technology,,False,active,62240.12,2016-01-04,en
2601,Janice Cunningham,Software Engineer,Moskva,Finance,,False,TERMINATED,122576.67,2015-06-19,ru
2602,Jeffrey Scott,DATA ANALYST,New York,H.R.,,True,terminated,71131.09,2024-02-08,ru
2603,Miranda Hicks,various,Berlin ,Information Technology,,True,ACTIVE,56195.77,2015-11-25,en
2604,Michael Horton DDS,civil engineer,Berlin,IT,,True,Terminated,74993.9,2015-10-19,tr
2605,Nancy Allen,data analyst,new york,Fin.,,False,Active ,60364.75,2020-06-02,ru
2606,Robert Mccoy,accountant,Moskva,engineering,,True,TERMINATED,78717.56,2020-02-29,tr
2607,Melissa Brewer,CIVIL ENGINEER,ISTANBUL,engineering,,True,ACTIVE,77225.15,2016-12-16,ru
2608,Jesus Becker,,Istanbul ,it,,True,TERMINATED,49085.23,2020-08-22,ru
2609,Lance Lynn,SW Engineer,"Dubai, UAE",ENG,,False,Terminated,94569.31,2019-05-29,tr
2610,Alexandria Wise,ACCOUNTANT,new york,Engineering,,True,TERMINATED,54980.65,2024-09-19,en
2611,Sydney Sanders,Data Analyst,ISTANBUL,H.R.,,True,active,61805.11,2024-11-03,en
2612,Stephanie Stone,PROJECT MANAGER,moscow,project management,,True,terminated,90780.12,2019-09-15,en
2613,Jay Gallegos,CIVIL ENGINEER,istanbul,Fin.,,True,Terminated,86968.5,2018-06-09,en
2614,Eric Ponce,civil engineer,NYC,Engineering,,True,Terminated,78034.54,2018-03-29,en
2615,Janet Parker,HR ANALYST,Moskva ,I.T.,,True,terminated,67480.78,2019-07-29,ru
2616,Shawn Luna,project manager,london,Fin.,,True,terminated,106422.0,2020-12-03,ru
2617,Mark Frank,hr analyst,NEW YORK,HR,,True,Active ,47980.73,2020-12-06,en
2618,Charles Goodman,Data Analyst,New York City,it,,True,ACTIVE,83446.85,2015-11-09,en
2619,Jennifer Parker,SW Engineer,Dubai,ENG,,True,Active ,109236.04,2023-05-09,en
2620,Dr. April Jones,civil Engineer,Dubai,Fin.,,True,TERMINATED,70570.26,2022-01-10,ru
2621,Kelly Pena,misc,Istambul,Finance,,True,TERMINATED,60720.65,2017-12-26,ru
2622,Carolyn Brooks,civil engineer,moscow,???,,False,ACTIVE,84085.89,2023-07-17,en
2623,Christina White,accountant,Istambul,Eng.,,True,active,51802.34,2021-12-02,tr
2624,Joanne Olsen,Software eng.,new york,Finance,,True,TERMINATED,106382.27,2015-05-13,en
2625,Anthony White,Project Manager,Dubai,Finance,,True,ACTIVE,102081.93,2024-06-18,tr
2626,Deanna Barrera,HR ANALYST,London,FIN,,True,Terminated,61492.45,2020-06-29,tr
2627,Mark Weber,CIVIL ENGINEER,berlin,it,,True,Terminated,73769.16,2017-05-05,ru
2628,Carol Carter,PROJECT MANAGER,"London, UK",H.R.,,True,active,80920.91,2015-01-19,ru
2629,Donald Peterson,Project Manager,Istanbul ,human resources,,True,Active,108374.93,2019-10-09,tr
2630,Karen Chambers,Project Manager,Moskva ,project management,,False,Terminated,94308.48,2015-12-29,tr
2631,Antonio Walton,n/a,new york,project management,,True,Terminated,64999.93,2018-11-15,tr
2632,Kevin Huerta,ACCOUNTANT,New York,I.T.,,True,ACTIVE,57212.08,2023-09-01,ru
2633,Joseph Smith,data Analyst,DUBAI,H.R.,,True,Terminated,62822.82,2023-12-17,tr
2634,Victoria Juarez,HR Analyst,new york,Finance,,True,TERMINATED,52261.0,2015-12-04,tr
2635,Kara Rogers,Software Engineer,LONDON,engineering,,True,TERMINATED,120087.85,2021-12-31,ru
2636,Jacob Wu,hr analyst,LONDON,IT,,True,ACTIVE,55941.42,2021-05-25,tr
2637,Dr. Teresa Ortega MD,SW Engineer,Moskva,finance,,True,Terminated,110157.39,2021-10-27,ru
2638,Henry Rivera,misc,london,finance,,True,terminated,71690.48,2016-07-30,en
2639,Jesus Hale,software engineer,london,ENG,,True,Active ,77275.6,2018-12-01,tr
2640,Stacy Taylor,project manager,istanbul,IT,,False,Active ,114215.53,2024-04-15,tr
2641,Sheila Ramirez,Project Manager,dubai,İnsan Kaynakları,,True,terminated,85068.09,2022-06-16,en
2642,Robin Richardson,Civil Engineer,Dubai,it,,True,TERMINATED,84246.45,2019-08-29,ru
2643,Mary Alvarez,Software eng.,"Dubai, UAE",PMO,,True,Active ,127018.62,2021-12-04,en
2644,Cole Andersen,Accountant,ISTANBUL,IT,,True,terminated,72172.36,2021-12-31,en
2645,Robin Smith,hr analyst,BERLIN,finance,,True,Active,49714.81,2023-05-11,en
2646,Angel Aguirre,data analyst,NEW YORK,FIN,,False,terminated,63763.97,2019-04-29,ru
2647,Jeremy Lawson,DATA ANALYST,New York,Finance,,True,TERMINATED,60501.53,2018-03-16,tr
2648,Lonnie Miller,data Analyst,ISTANBUL,Eng.,,True,active,64865.58,2016-11-22,ru
2649,Timothy Galvan,DATA ANALYST,Istanbul,engineering,,True,Active ,58907.98,2023-08-06,tr
2650,Dr. Susan Navarro,Accountant,Berlin,I.T.,,True,Active ,60014.4,2018-02-05,ru
2651,Cory Thomas,Project Manager,LONDON,Fin.,,True,Active,70295.25,2024-10-15,en
2652,Laura Vincent,Project Manager,"Dubai, UAE",PM,,True,terminated,95105.32,2023-07-29,en
2653,Bethany Robles,Civil Engineer,moscow,PMO,,False,Terminated,80667.19,2020-08-24,tr
2654,Michael Dunn,Software eng.,Moscow,Finance,,True,Active ,110568.48,2016-02-05,en
2655,Carol Griffin,ACCOUNTANT,DUBAI,H.R.,,True,active,58045.84,2018-03-28,tr
2656,Matthew Allen,Accountant,Istanbul ,engineering,,True,TERMINATED,60153.51,2024-12-01,ru
2657,Paul Keller,data Analyst,Berlin,FIN,,True,ACTIVE,69555.8,2021-07-12,ru
2658,Jeffrey Baldwin,Data Analyst,Moskva ,Eng.,,True,Terminated,55495.28,2019-08-20,en
2659,Timothy Orr,Software Engineer,Moskva,ENG,,True,Active,89144.26,2019-07-14,en
2660,Connie Scott,data Analyst,berlin,human resources,,True,TERMINATED,74531.5,2021-03-16,ru
2661,Steven Martinez,Data Analyst,Berlin ,Information Technology,,True,Active ,57045.93,2017-04-19,ru
2662,Joseph Swanson,ACCOUNTANT,berlin,ENG,,True,Active ,57051.82,2021-07-29,tr
2663,Michael Wiggins,hr analyst,Moscow,PMO,,True,Active ,69904.88,2018-11-17,en
2664,Pamela Burke,HR Analyst,London,project management,,True,Active ,55429.47,2019-03-11,ru
2665,Jamie Love,civil engineer,BERLIN,ENG,,True,terminated,83397.41,2015-03-17,en
2666,Jane May,data Analyst,ISTANBUL,it,,True,TERMINATED,62245.65,2023-10-29,ru
2667,Savannah Stokes,ACCOUNTANT,London,İnsan Kaynakları,,True,active,75044.14,2024-03-30,tr
2668,Brian Miller,hr analyst,DUBAI,Information Technology,,True,terminated,69194.32,2016-11-01,tr
2669,Patrick Pineda,Hr Analyst,MOSCOW,Project Management,,True,Terminated,54807.07,2020-09-08,en
2670,Audrey Richardson,PROJECT MANAGER,dubai,Eng.,,False,Terminated,80052.58,2022-06-28,tr
2671,Tiffany Ray,SW Engineer,BERLIN,human resources,,True,ACTIVE,77865.8,2017-10-24,tr
2672,Antonio Nichols,Software eng.,new york,PM,,False,ACTIVE,117405.48,2020-08-15,ru
2673,Veronica Flores,Hr Analyst,Berlin,Project Management,,True,terminated,66357.91,2018-12-27,en
2674,Michael Hogan,civil engineer,dubai,it,,True,terminated,73672.2,2019-06-27,tr
2675,Lindsay Walker,SW Engineer,MOSCOW,Fin.,,True,Active,110703.99,2022-05-08,ru
2676,Joshua Murray,HR ANALYST,DUBAI,IT,,True,TERMINATED,49742.8,2018-08-03,ru
2677,Tommy Hood,Data Analyst,"London, UK",misc,,True,Terminated,55575.95,2022-10-27,ru
2678,Mr. Kyle Thomas DDS,accountant,BERLIN,PMO,,True,Active,69535.18,2023-06-27,tr
2679,Michele George,Accountant,Istambul,Human Resources,,True,Active,50920.73,2017-07-30,ru
2680,William Martinez,Software Engineer,Moskva ,Project Management,,False,Active,120764.56,2021-02-27,en
2681,Michelle Mendoza DVM,TBD,Moskva,İnsan Kaynakları,,True,Terminated,56595.19,2023-09-07,ru
2682,Michael Bennett DVM,Software eng.,berlin,PM,,True,Active ,102654.84,2018-08-28,ru
2683,Ronald Clark,Software eng.,new york,Information Technology,,True,ACTIVE,118215.55,2023-02-20,tr
2684,Rita Graves,Software eng.,Moskva ,FIN,,True,active,98636.47,2016-10-20,ru
2685,Sean White,Software eng.,Istanbul,???,,True,ACTIVE,97196.96,2020-10-13,en
2686,Mr. William Hopkins,software engineer,N/A,HR,,True,TERMINATED,114956.82,2015-08-16,en
2687,Wendy Kelley,Project Manager,london,I.T.,,True,TERMINATED,85451.51,2021-06-02,en
2688,Michael Mooney,Civil Engineer,Berlin,I.T.,,True,ACTIVE,70118.52,2015-02-24,ru
2689,Jeanne Rose,Data Analyst,new york,I.T.,,False,TERMINATED,58030.53,2018-12-18,tr
2690,Michael Lee,HR ANALYST,New York,unassigned,,True,Active,56212.02,2023-07-12,en
2691,Jennifer Anderson,data Analyst,Istanbul ,Information Technology,,True,Terminated,56269.58,2020-11-14,tr
2692,Lauren Trujillo,Civil Engineer,New York,ENG,,True,TERMINATED,73445.42,2020-12-02,en
2693,Michelle Ellis,HR Analyst,berlin,project management,,False,TERMINATED,54620.71,2020-04-16,en
2694,Chad Dominguez,Accountant,NYC,IT,,True,Active,76013.66,2018-10-29,ru
2695,Charles Robinson,Civil Engineer,"London, UK",PMO,,True,active,57363.02,2018-08-02,ru
2696,Nancy Smith,hr analyst,New York,finance,,False,Active ,55947.65,2016-11-26,ru
2697,Laura Gregory,Project Manager,Berlin ,Eng.,,True,terminated,90243.77,2022-10-30,ru
2698,Brittany Clements MD,SW Engineer,moscow,finance,,True,ACTIVE,84529.14,2020-10-23,tr
2699,Tammy Davis,data analyst,ISTANBUL,Eng.,,True,ACTIVE,81666.41,2020-05-05,en
2700,Catherine Williams,Project Manager,???,Finance,,True,Terminated,94722.27,2024-09-15,tr
2701,Miss Leslie Booker,ACCOUNTANT,Moskva ,it,,True,active,56700.18,2020-06-09,ru
2702,Jennifer Johnson,DATA ANALYST,Berlin ,human resources,,True,Terminated,63436.57,2018-05-16,tr
2703,John Watts,software engineer,new york,FIN,,True,terminated,122241.04,2022-02-26,en
2704,Marissa Bennett,Data Analyst,london,IT,,True,ACTIVE,80864.5,2022-06-17,tr
2705,Rebecca Barrett,Accountant,"Dubai, UAE",Eng.,,True,Terminated,74162.98,2015-04-11,en
2706,Sharon Santos,Accountant,DUBAI,Fin.,,True,Active ,67123.93,2016-09-26,en
2707,Matthew Richardson,Data Analyst,DUBAI,human resources,,True,active,81750.2,2021-07-02,ru
2708,Bradley Burns,Project Manager,Dubai,I.T.,,False,Terminated,96957.81,2017-09-06,en
2709,Katrina Johnson,Project Manager,New York,human resources,,True,active,115742.76,2022-06-28,ru
2710,Laura Hill,ACCOUNTANT,Berlin,Fin.,,True,Terminated,62798.97,2016-07-24,en
2711,Rebecca White,Accountant,istanbul,Finance,,True,Active ,59411.86,2019-05-03,en
